input_length,exact_match,char_edit_dist,token_edit_dist,accept_rate_1,accept_rate_2,accept_rate_3,accept_rate_4,accept_rate_5
430,0,1024,970,0.9071,0.8755,0.8089,0.7135,0.6072
430,0,3277,970,0.935,0.8455,0.7895,0.644,0.6509
430,0,1024,978,0.8585,0.8019,0.7538,0.692,0.5484
430,0,2156,970,0.8878,0.7661,0.6507,0.6476,0.5964
430,0,1014,972,0.8556,0.7575,0.6872,0.6211,0.5376
430,0,1917,970,0.822,0.6874,0.5333,0.5351,0.4846
431,0,1017,969,0.8592,0.7961,0.7373,0.6819,0.5749
431,0,1006,969,0.8442,0.7246,0.66,0.5981,0.4523
431,0,1034,973,0.7991,0.6459,0.5569,0.394,0.2624
432,0,3186,968,0.9607,0.9142,0.8053,0.5738,0.5706
432,0,1014,968,0.9264,0.8462,0.7022,0.6791,0.529
432,0,2263,968,0.8835,0.7768,0.67,0.6383,0.6129
432,0,1021,968,0.9092,0.8412,0.7602,0.7206,0.6222
432,0,2199,968,0.8863,0.666,0.5884,0.5774,0.572
432,0,1022,968,0.8692,0.8298,0.7831,0.7278,0.6301
432,0,1028,968,0.8942,0.8641,0.8196,0.7643,0.6538
432,0,2175,968,0.8813,0.706,0.6099,0.6218,0.5814
433,0,1029,967,0.867,0.8376,0.7666,0.697,0.6179
434,0,1020,966,0.8892,0.8412,0.7602,0.7077,0.5986
434,0,1034,979,0.8899,0.8419,0.7946,0.75,0.6724
434,0,3216,966,0.9786,0.9092,0.8418,0.6218,0.633
434,0,1016,966,0.9192,0.8755,0.8268,0.7665,0.6631
434,0,1036,974,0.8978,0.8298,0.7101,0.6777,0.4989
434,0,1063,970,0.8399,0.7654,0.6127,0.5351,0.395
434,0,1002,968,0.7898,0.6638,0.5583,0.5165,0.3943
434,0,1010,970,0.9056,0.8104,0.7065,0.6232,0.5735
434,0,1018,966,0.9228,0.8312,0.7845,0.6418,0.5835
435,0,1017,969,0.8656,0.8069,0.7838,0.7314,0.6294
435,0,1019,969,0.9071,0.8398,0.7767,0.7357,0.5498
435,0,1021,967,0.8721,0.8391,0.8153,0.755,0.7039
436,0,3172,964,0.9721,0.8848,0.821,0.548,0.547
436,0,2192,964,0.8706,0.7239,0.5712,0.6082,0.5649
436,0,3172,964,0.9693,0.8791,0.8103,0.5451,0.5312
436,0,3189,964,0.9564,0.8891,0.7881,0.6132,0.6495
436,0,3168,964,0.9843,0.9063,0.7967,0.5688,0.5964
436,0,2227,964,0.8806,0.7589,0.6571,0.6275,0.5921
436,0,975,964,0.3081,0.3112,0.3071,0.303,0.2925
436,0,2586,964,0.4882,0.4893,0.4789,0.4635,0.4416
436,0,1011,965,0.9242,0.8877,0.7717,0.7564,0.6
436,0,1022,966,0.8142,0.7067,0.5827,0.5544,0.476
436,0,2167,964,0.8656,0.7639,0.6414,0.6132,0.5892
436,0,1014,968,0.9164,0.867,0.8225,0.7665,0.6401
436,0,3216,966,0.9778,0.8519,0.7989,0.5766,0.5713
436,0,2206,965,0.9078,0.8348,0.738,0.6862,0.6817
436,0,3172,964,0.9442,0.8634,0.8103,0.5645,0.5907
437,0,1036,968,0.8842,0.8426,0.7688,0.6511,0.4989
437,0,1023,979,0.8449,0.7761,0.733,0.6905,0.5864
438,0,1016,962,0.8949,0.8262,0.7674,0.7185,0.6323
438,0,2363,962,0.8906,0.7632,0.6392,0.6325,0.6215
438,0,3102,962,0.9342,0.8891,0.806,0.6891,0.6996
438,0,2111,963,0.8699,0.7647,0.6371,0.5953,0.5735
438,0,1846,962,0.7806,0.6502,0.4996,0.4835,0.4509
438,0,2479,962,0.8978,0.7668,0.6736,0.4921,0.5814
438,0,1012,962,0.8585,0.8155,0.7473,0.6963,0.6036
438,0,2203,962,0.8549,0.7432,0.6349,0.5989,0.6065
438,0,2507,962,0.8921,0.7296,0.7208,0.6884,0.6215
438,0,3038,963,0.9635,0.8963,0.8196,0.6311,0.6631
438,0,3101,964,0.9478,0.9034,0.7924,0.5938,0.6344
438,0,1008,966,0.8685,0.829,0.743,0.6855,0.5763
438,0,1027,966,0.8678,0.7768,0.7251,0.6648,0.5204
439,0,990,968,0.8956,0.7847,0.7173,0.644,0.5161
439,0,1014,966,0.8427,0.769,0.7215,0.6877,0.5391
439,0,1015,961,0.8821,0.8126,0.7616,0.7185,0.5756
439,0,1021,961,0.9056,0.8247,0.7251,0.6755,0.5943
439,0,1031,961,0.8928,0.8605,0.7917,0.7242,0.5376
439,0,1012,961,0.8499,0.6495,0.5412,0.4291,0.2846
439,0,1008,961,0.9192,0.8619,0.791,0.7235,0.6351
440,0,1012,969,0.8699,0.8004,0.7445,0.7149,0.59
440,0,3210,960,0.9786,0.9256,0.8003,0.6153,0.6294
440,0,3178,960,0.9621,0.8555,0.801,0.5602,0.5484
440,0,3187,960,0.98,0.9456,0.8089,0.6411,0.6387
440,0,1009,972,0.8706,0.7375,0.6034,0.5573,0.3649
440,0,1017,960,0.8871,0.8462,0.8017,0.7679,0.7297
440,0,3161,960,0.9621,0.8491,0.8053,0.5394,0.5878
440,0,1015,961,0.8985,0.8205,0.7788,0.7099,0.5842
440,0,3161,960,0.9685,0.9278,0.8189,0.5659,0.562
440,0,3191,960,0.9757,0.922,0.7831,0.6203,0.6272
440,0,1001,960,0.7377,0.6466,0.5676,0.4936,0.443
440,0,1024,960,0.8799,0.8534,0.7072,0.6719,0.5061
440,0,2162,960,0.8628,0.7568,0.6407,0.5996,0.6
440,0,3164,960,0.99,0.8856,0.738,0.5186,0.5441
440,0,3135,960,0.9771,0.9349,0.8289,0.6383,0.6573
440,0,1820,960,0.8234,0.6652,0.5125,0.5258,0.481
440,0,3161,960,0.9864,0.9399,0.8533,0.5845,0.5857
440,0,1023,988,0.8885,0.7854,0.7208,0.6504,0.5699
442,0,1000,958,0.8456,0.7597,0.7022,0.649,0.5427
442,0,3150,958,0.9828,0.8834,0.8397,0.5616,0.4867
442,0,971,958,0.3117,0.3162,0.315,0.3102,0.2939
442,0,3150,958,0.9614,0.8627,0.7946,0.548,0.5634
442,0,1014,958,0.8806,0.8326,0.8082,0.7514,0.7047
442,0,2117,958,0.8613,0.598,0.6256,0.5809,0.3591
442,0,1009,961,0.8856,0.8283,0.7881,0.7278,0.6545
442,0,1822,958,0.8256,0.6731,0.5147,0.5265,0.4767
442,0,3192,958,0.9714,0.8662,0.8325,0.5931,0.5742
442,0,62,972,0.3009,0.3062,0.3064,0.3044,0.2896
442,0,4026,958,0.9378,0.9921,0.9062,0.861,0.9591
442,0,3150,958,0.9678,0.8991,0.7974,0.5487,0.5706
442,0,4008,958,0.8399,0.8598,0.7759,0.841,0.914
442,0,3150,958,0.9707,0.9535,0.8518,0.6089,0.6007
443,0,999,957,0.8721,0.8162,0.7795,0.7206,0.6136
443,0,983,957,0.8134,0.7389,0.6199,0.5888,0.4645
443,0,1001,957,0.8863,0.8062,0.7638,0.6691,0.5297
443,0,1023,957,0.9228,0.8577,0.7688,0.7206,0.5398
443,0,961,957,0.8456,0.7425,0.5948,0.5494,0.4108
443,0,1007,967,0.8385,0.716,0.6843,0.6454,0.5319
444,0,3160,956,0.9299,0.8612,0.7738,0.5938,0.5957
444,0,3095,956,0.975,0.9471,0.8296,0.6196,0.6746
444,0,3141,956,0.9793,0.9564,0.781,0.616,0.628
444,0,3142,956,0.9528,0.8827,0.811,0.5638,0.5283
444,0,3125,956,0.9743,0.9199,0.8103,0.591,0.6208
444,0,3142,956,0.9743,0.8577,0.8074,0.5738,0.5455
444,0,2162,956,0.8735,0.7611,0.6485,0.6332,0.6115
444,0,3142,956,0.8542,0.7661,0.7645,0.6017,0.5892
444,0,2142,956,0.8563,0.7446,0.6314,0.601,0.5584
444,0,3156,956,0.96,0.8941,0.8175,0.6834,0.671
444,0,972,956,0.802,0.7525,0.6392,0.563,0.4659
444,0,3143,957,0.9585,0.8727,0.7874,0.5723,0.5455
444,0,2156,956,0.8871,0.7275,0.6206,0.6096,0.5971
444,0,3142,956,0.8992,0.8505,0.7752,0.6289,0.6022
444,0,2116,956,0.7098,0.6595,0.5934,0.6089,0.5785
444,0,3135,956,0.9657,0.8963,0.8332,0.6289,0.7047
444,0,1816,957,0.8213,0.6946,0.5261,0.51,0.4609
444,0,1827,956,0.7798,0.6109,0.4996,0.457,0.4918
444,0,3149,957,0.9757,0.9278,0.8325,0.5695,0.5627
444,0,1815,956,0.8091,0.6516,0.5082,0.5172,0.4817
445,0,1013,961,0.8914,0.8362,0.7695,0.6777,0.6158
445,0,1000,962,0.8513,0.7325,0.6428,0.5838,0.4688
446,0,2177,954,0.8663,0.7432,0.6385,0.5931,0.59
446,0,3172,955,0.9685,0.8898,0.7917,0.6125,0.6516
446,0,999,956,0.8685,0.804,0.791,0.7178,0.6179
446,0,2156,954,0.867,0.7661,0.6364,0.6146,0.5885
446,0,2217,954,0.8692,0.7368,0.6414,0.6246,0.6022
446,0,1016,958,0.9028,0.8362,0.7173,0.7006,0.5505
446,0,3155,954,0.9621,0.8577,0.7223,0.5143,0.5355
446,0,3034,954,0.9049,0.706,0.7194,0.6182,0.6337
446,0,970,954,0.3109,0.3162,0.3142,0.3037,0.2925
446,0,2195,954,0.8399,0.7346,0.6306,0.6082,0.6043
446,0,3179,954,0.9786,0.8398,0.8311,0.6239,0.6029
446,0,3127,954,0.9828,0.9199,0.8375,0.6562,0.7018
446,0,3140,954,0.9521,0.8619,0.7853,0.5645,0.5427
446,0,1823,954,0.7748,0.6667,0.5047,0.4878,0.4724
446,0,3130,955,0.9571,0.9263,0.8346,0.5723,0.5892
446,0,1944,968,0.3038,0.304,0.3021,0.2994,0.2867
447,0,996,958,0.8034,0.6753,0.6271,0.6125,0.5011
447,0,1001,955,0.9064,0.8498,0.7845,0.7436,0.5785
447,0,1063,1047,0.9064,0.8247,0.7487,0.548,0.4423
447,0,1015,953,0.9135,0.8376,0.753,0.6691,0.5548
447,0,986,959,0.8713,0.8155,0.7845,0.692,0.5857
448,0,3153,952,0.97,0.8648,0.8089,0.5766,0.5821
448,0,3170,952,0.965,0.9027,0.7953,0.5723,0.6
448,0,3128,952,0.9635,0.8584,0.7695,0.5523,0.567
448,0,990,956,0.7963,0.6774,0.5977,0.5802,0.491
448,0,4002,952,0.8592,0.8598,0.791,0.8446,0.9398
448,0,1825,953,0.8034,0.6552,0.5147,0.505,0.4767
448,0,2865,952,0.9299,0.7575,0.7287,0.5186,0.5455
448,0,1597,952,0.4911,0.4907,0.4875,0.4721,0.4552
448,0,2163,953,0.8985,0.7797,0.5984,0.6182,0.5885
448,0,1898,952,0.8335,0.6795,0.5361,0.538,0.4867
448,0,2276,952,0.7327,0.6781,0.602,0.6017,0.5842
448,0,3128,952,0.8978,0.7282,0.7072,0.538,0.5878
449,0,1011,954,0.8906,0.8255,0.7631,0.7056,0.6229
449,0,1009,951,0.8792,0.819,0.7946,0.717,0.6853
449,0,999,951,0.8885,0.804,0.7616,0.7056,0.5928
449,0,997,951,0.8949,0.8333,0.7788,0.6934,0.6086
450,0,1001,959,0.8678,0.8183,0.7588,0.7013,0.6108
450,0,3168,950,0.9721,0.9041,0.806,0.6282,0.7025
450,0,2152,950,0.8706,0.6767,0.6371,0.6218,0.5441
450,0,2181,950,0.8971,0.7325,0.5877,0.606,0.6029
450,0,3122,950,0.97,0.927,0.753,0.5165,0.5412
450,0,1004,950,0.9042,0.8505,0.816,0.7837,0.7032
450,0,991,950,0.8828,0.7861,0.7316,0.6834,0.5742
450,0,1008,950,0.8756,0.8326,0.7938,0.7213,0.6401
450,0,2166,950,0.8506,0.7232,0.6135,0.6017,0.5649
466,0,3375,934,0.9464,0.8619,0.7924,0.7299,0.7419
466,0,3782,934,0.9521,0.98,0.9091,0.8811,0.9384
467,0,989,941,0.8992,0.8569,0.8203,0.765,0.6509
468,0,981,932,0.9171,0.8584,0.7759,0.7471,0.5878
468,0,982,938,0.857,0.7818,0.738,0.7149,0.5434
469,0,973,931,0.8535,0.7704,0.7251,0.6769,0.5441
469,0,984,938,0.8792,0.8176,0.7509,0.7156,0.5878
470,0,976,934,0.8942,0.8534,0.7845,0.7393,0.7018
470,0,3055,934,0.9635,0.8784,0.8246,0.558,0.5806
470,0,2129,930,0.8785,0.7747,0.6514,0.6311,0.5871
471,0,986,940,0.8892,0.8426,0.7638,0.7228,0.6165
472,0,1987,928,0.6941,0.4914,0.4009,0.4842,0.4781
472,0,966,928,0.9428,0.8369,0.7387,0.7371,0.5971
473,0,970,927,0.8856,0.8383,0.7946,0.7507,0.6652
473,0,958,927,0.8127,0.7132,0.6514,0.5716,0.4688
473,0,989,935,0.9056,0.8505,0.8189,0.7572,0.5548
474,0,970,926,0.8799,0.8398,0.7638,0.6927,0.5892
474,0,928,926,0.9049,0.7976,0.6843,0.5817,0.4839
474,0,967,929,0.8184,0.7375,0.6872,0.6533,0.5398
474,0,3048,926,0.9764,0.8162,0.796,0.5251,0.5455
474,0,2014,926,0.7055,0.5372,0.549,0.4685,0.4186
474,0,3062,926,0.9628,0.8662,0.8346,0.6046,0.6581
475,0,973,929,0.9149,0.8298,0.7731,0.7242,0.6595
475,0,969,925,0.8863,0.8505,0.7853,0.7213,0.6086
475,0,975,925,0.8763,0.829,0.748,0.7178,0.5935
476,0,973,925,0.8756,0.8133,0.7938,0.7572,0.638
476,0,982,928,0.9121,0.8605,0.801,0.697,0.5814
476,0,3043,924,0.9871,0.9771,0.8669,0.6726,0.671
476,0,3030,924,0.96,0.912,0.8397,0.6991,0.714
476,0,2148,924,0.8885,0.7761,0.6707,0.6626,0.6294
476,0,975,927,0.8735,0.8019,0.7452,0.6891,0.6158
477,0,978,927,0.8828,0.7926,0.7495,0.6956,0.5513
477,0,977,940,0.8599,0.7625,0.7194,0.7163,0.567
477,0,976,927,0.9249,0.8484,0.7344,0.6755,0.5742
478,0,2110,922,0.8885,0.7539,0.6135,0.6511,0.6136
478,0,970,926,0.9149,0.8498,0.7688,0.7042,0.61
478,0,3067,922,0.9314,0.8655,0.8103,0.6805,0.671
479,0,986,934,0.8799,0.8298,0.7788,0.7371,0.6108
479,0,967,921,0.8392,0.7532,0.6807,0.644,0.5219
479,0,991,925,0.9107,0.8412,0.7867,0.7579,0.5706
479,0,975,921,0.9099,0.8598,0.7623,0.7206,0.6545
480,0,3003,920,0.9828,0.9664,0.869,0.6633,0.7233
480,0,974,924,0.8992,0.8534,0.8153,0.7521,0.691
480,0,963,920,0.8842,0.8326,0.781,0.7221,0.6652
480,0,976,920,0.8692,0.8247,0.7674,0.7192,0.6294
480,0,3711,920,0.9357,0.8927,0.8797,0.8739,0.9032
480,0,980,926,0.9207,0.8541,0.801,0.7077,0.4738
480,0,988,930,0.9056,0.8469,0.7623,0.7027,0.5857
480,0,2113,920,0.7412,0.5687,0.5705,0.5136,0.4717
481,0,959,923,0.8914,0.7504,0.6915,0.6289,0.5391
482,0,972,918,0.9171,0.8162,0.8017,0.7486,0.6194
482,0,975,919,0.8542,0.8133,0.7502,0.6812,0.6143
482,0,3014,918,0.9471,0.8247,0.7645,0.6476,0.6459
482,0,3056,918,0.9693,0.9049,0.8017,0.5681,0.6179
482,0,2999,918,0.9814,0.9156,0.7924,0.6397,0.6581
482,0,1040,992,0.8742,0.7961,0.7623,0.6913,0.557
482,0,1542,918,0.5268,0.5265,0.5197,0.5165,0.4882
483,0,973,921,0.8956,0.8441,0.7967,0.7622,0.6602
483,0,969,917,0.8999,0.8677,0.8246,0.7299,0.6437
483,0,964,926,0.8885,0.8147,0.7251,0.6562,0.5333
483,0,955,917,0.8721,0.7933,0.743,0.6984,0.6151
484,0,966,916,0.9121,0.8705,0.816,0.7557,0.6509
484,0,3017,916,0.9786,0.9392,0.8053,0.6483,0.6616
484,0,1990,916,0.7341,0.6223,0.6106,0.4842,0.41
484,0,2935,916,0.8863,0.6574,0.6743,0.6798,0.6652
484,0,3012,916,0.9614,0.8612,0.8082,0.5638,0.5613
484,0,1058,971,0.8642,0.8097,0.6986,0.6196,0.5269
484,0,3039,916,0.9721,0.9278,0.8117,0.6519,0.6817
484,0,3001,916,0.985,0.9585,0.8475,0.6605,0.7068
484,0,958,916,0.8906,0.8219,0.7817,0.7328,0.6452
484,0,978,934,0.9249,0.8712,0.8411,0.7622,0.6681
484,0,972,928,0.8556,0.7897,0.7158,0.6862,0.5462
484,0,2493,916,0.9435,0.7217,0.5984,0.5322,0.4939
485,0,941,915,0.8749,0.8047,0.6979,0.6368,0.5319
485,0,987,917,0.9099,0.8391,0.7838,0.687,0.4796
486,0,2981,914,0.9828,0.8755,0.844,0.6554,0.6502
486,0,968,914,0.8956,0.8305,0.8318,0.7221,0.5935
486,0,3013,914,0.98,0.9356,0.8074,0.6411,0.6746
486,0,3016,914,0.9786,0.9206,0.7946,0.6511,0.7226
486,0,2151,914,0.8706,0.671,0.6356,0.6368,0.633
486,0,978,928,0.9064,0.8405,0.7774,0.7092,0.6265
486,0,2100,914,0.8849,0.7811,0.6707,0.664,0.6358
486,0,2983,914,0.9757,0.9649,0.8683,0.6777,0.6717
486,0,3001,914,0.985,0.9549,0.8382,0.6905,0.6846
486,0,2744,914,0.8427,0.4857,0.5576,0.5179,0.5835
487,0,978,922,0.8856,0.8348,0.7344,0.6913,0.6079
487,0,958,916,0.8442,0.779,0.7144,0.6626,0.5907
488,0,3059,912,0.9664,0.887,0.8397,0.6433,0.6688
488,0,3002,912,0.9907,0.9106,0.8504,0.5967,0.5197
488,0,3020,912,0.9807,0.8662,0.8339,0.649,0.6201
488,0,3002,912,0.9578,0.887,0.8225,0.5831,0.572
488,0,3010,912,0.97,0.9249,0.8046,0.6691,0.6659
488,0,2985,912,0.98,0.9192,0.8153,0.6547,0.6703
488,0,3002,912,0.9335,0.7811,0.7466,0.5967,0.552
488,0,2138,912,0.9006,0.7847,0.6492,0.6533,0.6358
488,0,953,913,0.8449,0.7368,0.6736,0.6411,0.5297
488,0,1985,912,0.797,0.5014,0.529,0.5903,0.4201
488,0,2752,912,0.8363,0.495,0.5526,0.5394,0.5785
488,0,2565,912,0.9614,0.8526,0.6994,0.6963,0.681
488,0,3034,912,0.98,0.9206,0.7989,0.6648,0.6731
489,0,965,911,0.8885,0.8441,0.7996,0.7228,0.6667
489,0,956,911,0.8813,0.7668,0.7037,0.6669,0.6344
489,0,962,921,0.8849,0.8426,0.8067,0.7586,0.6373
490,0,2128,910,0.8949,0.7675,0.6392,0.6569,0.6437
490,0,2981,910,0.9871,0.9635,0.8418,0.6411,0.6932
490,0,3010,910,0.9607,0.8426,0.7774,0.6712,0.6581
490,0,3048,910,0.9778,0.9349,0.8053,0.6683,0.6667
490,0,3597,910,0.9414,0.9764,0.8805,0.8847,0.9305
490,0,2125,910,0.8821,0.6702,0.6385,0.6533,0.5642
490,0,3589,910,0.9714,0.9835,0.8898,0.884,0.924
490,0,3038,910,0.9693,0.9206,0.7681,0.6189,0.6595
490,0,2135,910,0.8985,0.7847,0.6385,0.6182,0.6201
490,0,3051,910,0.9786,0.9013,0.8454,0.6511,0.6552
490,0,2945,910,0.985,0.9342,0.8182,0.6383,0.6452
490,0,2990,910,0.9635,0.8712,0.801,0.5695,0.5656
490,0,2145,910,0.8778,0.7546,0.6578,0.6583,0.6287
490,0,2118,910,0.8971,0.7597,0.6142,0.6468,0.6337
490,0,2967,910,0.9871,0.9657,0.8454,0.644,0.6882
490,0,2954,911,0.9571,0.9099,0.8554,0.6862,0.7068
490,0,2874,911,0.8749,0.6202,0.6578,0.6705,0.6516
490,0,2109,910,0.8828,0.7425,0.6535,0.6368,0.5914
490,0,2925,910,0.97,0.9163,0.8053,0.6712,0.6896
490,0,2132,910,0.8835,0.7532,0.6636,0.6383,0.638
490,0,965,910,0.8921,0.8605,0.8425,0.808,0.7283
490,0,962,910,0.8692,0.8147,0.7674,0.7027,0.6401
490,0,1729,910,0.8435,0.6731,0.5111,0.5688,0.4803
490,0,2355,910,0.8978,0.7918,0.7137,0.5251,0.6459
490,0,2162,910,0.9078,0.8011,0.6879,0.6891,0.671
490,0,971,911,0.9185,0.8326,0.796,0.7199,0.5269
490,0,3015,910,0.9793,0.8934,0.8089,0.5953,0.6208
491,0,955,913,0.9214,0.8419,0.7559,0.7099,0.5849
491,0,957,911,0.867,0.8054,0.7623,0.7178,0.5871
491,0,950,909,0.9249,0.829,0.7437,0.7278,0.6616
491,0,963,909,0.9056,0.8612,0.821,0.7049,0.6222
492,0,2031,908,0.7999,0.7511,0.6628,0.6268,0.5849
492,0,2964,908,0.9571,0.8755,0.7974,0.659,0.6358
492,0,2992,909,0.9814,0.9585,0.8017,0.6361,0.6659
492,0,2096,908,0.9114,0.7876,0.6407,0.6834,0.6165
492,0,2999,908,0.9814,0.8934,0.8275,0.6476,0.6409
492,0,2981,908,0.9435,0.867,0.7602,0.6583,0.6674
492,0,3031,908,0.9135,0.8476,0.7817,0.6289,0.6731
492,0,967,913,0.8735,0.8348,0.7616,0.7235,0.5642
492,0,2106,908,0.8785,0.7654,0.6772,0.6562,0.6294
492,0,2985,908,0.9407,0.7804,0.7767,0.6404,0.6667
492,0,2171,919,0.9006,0.731,0.6407,0.6497,0.6409
492,0,954,908,0.8706,0.8119,0.7416,0.7192,0.6165
493,0,951,907,0.9157,0.8784,0.8432,0.7493,0.681
493,0,940,907,0.9049,0.8441,0.7752,0.7006,0.5971
493,0,951,911,0.8306,0.7611,0.743,0.7034,0.5577
493,0,965,917,0.8899,0.8505,0.7674,0.7264,0.633
493,0,963,921,0.9142,0.8462,0.8311,0.7586,0.6358
494,0,3013,906,0.9821,0.9392,0.8468,0.6648,0.7111
494,0,2986,906,0.9235,0.8548,0.7487,0.5888,0.6215
494,0,3565,906,0.8399,0.897,0.8812,0.8847,0.8609
494,0,2995,906,0.9392,0.829,0.7788,0.6483,0.681
494,0,956,906,0.8792,0.8362,0.7595,0.7163,0.5527
494,0,2983,909,0.9557,0.7933,0.7731,0.5365,0.5699
494,0,2983,909,0.9378,0.8784,0.7516,0.5423,0.5706
494,0,3586,906,0.9199,0.897,0.8411,0.8811,0.9384
495,0,949,907,0.9028,0.872,0.8089,0.7299,0.6659
495,0,958,918,0.8663,0.8026,0.7051,0.6683,0.5283
495,0,953,905,0.8678,0.8212,0.7759,0.745,0.6265
495,0,942,908,0.8413,0.7382,0.7122,0.6662,0.5713
496,0,2969,904,0.98,0.932,0.8218,0.654,0.6487
496,0,2944,907,0.955,0.8319,0.8189,0.6361,0.6674
496,0,2102,904,0.8806,0.7611,0.6514,0.6368,0.6194
496,0,3011,904,0.9778,0.8805,0.8411,0.6533,0.6566
496,0,926,912,0.9828,0.8934,0.3429,0.341,0.3247
496,0,961,907,0.9014,0.8369,0.8168,0.6963,0.59
496,0,2965,904,0.9793,0.9127,0.8497,0.6605,0.6645
496,0,2753,904,0.8985,0.7132,0.6657,0.6827,0.6839
496,0,946,904,0.8856,0.7868,0.7473,0.6805,0.5563
496,0,3056,904,0.98,0.9263,0.8203,0.6605,0.6939
496,0,2965,904,0.985,0.9528,0.8053,0.659,0.6459
498,0,908,906,0.8771,0.819,0.7445,0.6268,0.3935
498,0,1750,902,0.8349,0.6216,0.5161,0.5458,0.5047
498,0,2962,904,0.9621,0.9256,0.7888,0.5616,0.5857
498,0,2995,902,0.98,0.9521,0.854,0.6683,0.6824
498,0,2152,902,0.8985,0.799,0.6543,0.6612,0.6459
498,0,946,909,0.8463,0.7647,0.7029,0.6533,0.5663
498,0,3600,902,0.351,0.3562,0.3536,0.3467,0.3369
498,0,1547,902,0.5461,0.5465,0.5376,0.5315,0.5061
498,0,2941,902,0.9828,0.9478,0.8432,0.6626,0.7319
498,0,3001,902,0.9743,0.9514,0.811,0.6497,0.6538
498,0,942,902,0.8685,0.7804,0.7208,0.6963,0.5806
498,0,2961,902,0.9757,0.912,0.8346,0.6583,0.6767
498,0,2999,902,0.9292,0.8891,0.8003,0.6569,0.6746
499,0,1041,993,0.8056,0.6931,0.5104,0.4642,0.3097
499,0,959,901,0.9178,0.8441,0.748,0.697,0.529
499,0,951,901,0.9192,0.8569,0.7738,0.7464,0.5484
499,0,929,901,0.7949,0.7139,0.6779,0.6583,0.5061
500,0,2934,901,0.9721,0.9378,0.8418,0.6748,0.729
500,0,1711,900,0.8299,0.6888,0.5419,0.5552,0.5312
500,0,2963,900,0.9807,0.9356,0.8475,0.6734,0.6746
500,0,956,904,0.8956,0.8648,0.7895,0.6991,0.5391
500,0,979,900,0.8599,0.6745,0.5634,0.4241,0.3534
500,0,2115,900,0.8885,0.7711,0.6779,0.6612,0.6509
500,0,2557,900,0.8792,0.8848,0.7967,0.7364,0.7068
500,0,2094,900,0.8956,0.7561,0.6292,0.6361,0.5943
500,0,968,928,0.8906,0.8348,0.7516,0.7421,0.6287
500,0,959,917,0.9014,0.8433,0.8096,0.7457,0.6667
500,0,2972,900,0.98,0.9049,0.854,0.6648,0.7104
500,0,2996,900,0.9836,0.9628,0.8253,0.6024,0.6552
500,0,2964,900,0.9464,0.8441,0.7938,0.5709,0.5892
500,0,3022,900,0.9628,0.892,0.8368,0.6669,0.691
500,0,2908,900,0.945,0.9285,0.849,0.6755,0.709
500,0,2942,900,0.9871,0.9456,0.8447,0.6762,0.6516
500,0,3008,900,0.9457,0.8784,0.806,0.6347,0.6703
500,0,2966,900,0.9793,0.872,0.8354,0.6483,0.6265
514,0,2878,886,0.9821,0.9363,0.7967,0.6655,0.6781
515,0,927,887,0.9014,0.8476,0.7845,0.7271,0.5685
516,0,916,884,0.9142,0.8212,0.8031,0.7342,0.6423
518,0,929,883,0.8892,0.8176,0.7659,0.7249,0.6057
518,0,924,882,0.9164,0.8805,0.8246,0.7693,0.6631
519,0,920,884,0.8685,0.784,0.7538,0.7006,0.5821
519,0,923,885,0.8742,0.8233,0.7652,0.6999,0.5907
519,0,923,881,0.8928,0.8419,0.806,0.7529,0.6746
520,0,2950,880,0.9836,0.9714,0.8153,0.6605,0.7183
520,0,928,882,0.9042,0.8698,0.786,0.7178,0.5441
521,0,931,883,0.8906,0.8555,0.7681,0.7335,0.5821
521,0,933,879,0.9235,0.8863,0.8389,0.7815,0.6609
521,0,928,887,0.8992,0.8298,0.7201,0.6963,0.5384
521,0,919,883,0.9214,0.8441,0.7974,0.7436,0.6151
522,0,918,878,0.9121,0.8491,0.786,0.6963,0.6065
522,0,928,878,0.9235,0.8741,0.8497,0.7285,0.6925
522,0,917,892,0.9099,0.824,0.7473,0.687,0.5864
522,0,907,882,0.8435,0.6953,0.6378,0.6082,0.5047
523,0,913,879,0.8184,0.7518,0.6972,0.6468,0.5541
523,0,943,895,0.9121,0.8784,0.8304,0.7801,0.6789
524,0,920,876,0.9128,0.8212,0.7853,0.7529,0.6373
524,0,920,876,0.9099,0.8226,0.7817,0.7371,0.6767
524,0,2908,876,0.9385,0.8391,0.7903,0.6562,0.6989
525,0,953,891,0.9121,0.8391,0.7831,0.6691,0.5735
525,0,925,879,0.8914,0.8534,0.8196,0.7536,0.6645
525,0,917,879,0.9107,0.8591,0.796,0.7149,0.6208
525,0,931,875,0.8949,0.8498,0.7881,0.7235,0.6559
526,0,920,874,0.8899,0.8498,0.811,0.7593,0.6444
526,0,917,875,0.867,0.8033,0.748,0.6941,0.5634
527,0,925,875,0.8971,0.8305,0.796,0.7385,0.6516
527,0,927,879,0.8964,0.824,0.7652,0.7042,0.6229
527,0,932,884,0.8628,0.789,0.7545,0.6862,0.5914
528,0,926,872,0.8878,0.8219,0.7666,0.7163,0.6559
528,0,2913,873,0.9743,0.8662,0.7824,0.6676,0.6939
528,0,922,878,0.9207,0.8498,0.7874,0.76,0.6502
528,0,2881,872,0.9428,0.8734,0.8389,0.6612,0.7054
528,0,2918,875,0.9814,0.9514,0.8053,0.6827,0.7018
